	act	scene	char_from	text	all	barnardo	both	captain	danes	first ambassador	first clown	first player	first sailor	fortinbras	francisco	gentleman	ghost	guildenstern	hamlet	horatio	king	laertes	lord	lords	lucianus	marcellus	messenger	ophelia	osric	player king	player queen	polonius	priest	prologue	queen	reynaldo	rosencrantz	second clown	servant	voltemand
513	3	2	player queen	sleep rock thy brain and never come mischance between we twain	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
514	3	2	hamlet	madam how like you this play	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
515	3	2	queen	the lady protest too much methink	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
516	3	2	hamlet	o but she ll keep her word	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
517	3	2	king	have you hear the argument be there no offence in t	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
518	3	2	hamlet	no no they do but jest poison in jest no offence i th world	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
519	3	2	king	what do you call the play	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
520	3	2	hamlet	the mousetrap marry how tropically this play be the image of a murder do in vienna gonzago be the duke s name his wife baptista you shall see anon tis a knavish piece of work but what o that your majesty and we that have free soul it touch we not let the gall d jade wince our wither be unwrung enter lucianus this be one lucianus nephew to the king	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521	3	2	ophelia	you be a good chorus my lord	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	3	2	hamlet	i could interpret between you and your love if i could see the puppet dally	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
523	3	2	ophelia	you be keen my lord you be keen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
524	3	2	hamlet	it would cost you a groaning to take off my edge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
525	3	2	ophelia	still well and bad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
526	3	2	hamlet	so you mistake your husbands begin murderer pox leave thy damnable face and begin come the croak raven doth bellow for revenge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
527	3	2	lucianus	thought black hand apt drug fit and time agree confederate season else no creature seeing thou mixture rank of midnight weed collect with hecate s ban thrice blast thrice infect thy natural magic and dire property on wholesome life usurp immediately	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
528	3	2	hamlet	he poison he i th garden for s estate his name s gonzago the story be extant and write in very choice italian you shall see anon how the murderer get the love of gonzago s wife	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	3	2	ophelia	the king rise	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
530	3	2	hamlet	what fright with false fire	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
531	3	2	queen	how fare my lord	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
532	3	2	polonius	give o er the play	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
533	3	2	king	give i some light away all light light light	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
534	3	2	hamlet	why let the strucken deer go weep the hart ungalle play for some must watch while some must sleep so run the world away would not this sir and a forest of feather if the rest of my fortune turn turk with i with two provincial rose on my razed shoe get i a fellowship in a cry of player sir	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
535	3	2	horatio	half a share	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
536	3	2	hamlet	a whole one i for thou dost know o damon dear this realm dismantle be of jove himself and now reign here a very very pajock	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
537	3	2	horatio	you might have rhyme	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
538	3	2	hamlet	o good horatio i ll take the ghost s word for a thousand pound didst perceive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
539	3	2	horatio	very well my lord	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
540	3	2	hamlet	upon the talk of the poisoning	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
541	3	2	horatio	i do very well note he	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
542	3	2	hamlet	ah ha come some music come the recorder for if the king like not the comedy why then belike he like it not perdie come some music enter rosencrantz and guildenstern	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
543	3	2	guildenstern	good my lord vouchsafe i a word with you	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
544	3	2	hamlet	sir a whole history	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
545	3	2	guildenstern	the king sir	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
546	3	2	hamlet	ay sir what of he	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
547	3	2	guildenstern	be in his retirement marvellous distempered	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
548	3	2	hamlet	with drink sir	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
549	3	2	guildenstern	no my lord rather with choler	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
550	3	2	hamlet	your wisdom should show itself more rich to signify this to the doctor for i to put he to his purgation would perhaps plunge he into far more choler	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
551	3	2	guildenstern	good my lord put your discourse into some frame and start not so wildly from my affair	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
552	3	2	hamlet	i be tame sir pronounce	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
553	3	2	guildenstern	the queen your mother in most great affliction of spirit hath send i to you	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
554	3	2	hamlet	you be welcome	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
555	3	2	guildenstern	nay good my lord this courtesy be not of the right breed if it shall please you to make i a wholesome answer i will do your mother s commandment if not your pardon and my return shall be the end of my business	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
556	3	2	hamlet	sir i can not	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
557	3	2	guildenstern	what my lord	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
558	3	2	hamlet	make you a wholesome answer my wit diseased but sir such answer as i can make you shall command or rather as you say my mother therefore no more but to the matter my mother you say	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
559	3	2	rosencrantz	then thus she say your behaviour hath strike she into amazement and admiration	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
560	3	2	hamlet	o wonderful son that can so stonish a mother but be there no sequel at the heel of this mother s admiration	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
561	3	2	rosencrantz	she desire to speak with you in her closet ere you go to bed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
562	3	2	hamlet	we shall obey be she ten time our mother have you any further trade with we	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
563	3	2	rosencrantz	my lord you once do love i	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
564	3	2	hamlet	and so i do still by these picker and stealer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
565	3	2	rosencrantz	good my lord what be your cause of distemper you do surely bar the door upon your own liberty if you deny your grief to your friend	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
566	3	2	hamlet	sir i lack advancement	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
567	3	2	rosencrantz	how can that be when you have the voice of the king himself for your succession in denmark	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
568	3	2	hamlet	ay sir but while the grass grow the proverb be something musty re enter the players with recorder o the recorder let i see one to withdraw with you why do you go about to recover the wind of i as if you would drive i into a toil	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
569	3	2	guildenstern	o my lord if my duty be too bold my love be too unmannerly	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
570	3	2	hamlet	i do not well understand that will you play upon this pipe	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
571	3	2	guildenstern	my lord i can not	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
572	3	2	hamlet	i pray you	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
573	3	2	guildenstern	believe i i can not	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
574	3	2	hamlet	i do beseech you	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
575	3	2	guildenstern	i know no touch of it my lord	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
576	3	2	hamlet	tis as easy as lie govern these ventage with your finger and thumb give it breath with your mouth and it will discourse most eloquent music look you these be the stop	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
577	3	2	guildenstern	but these can not i command to any utterance of harmony i have not the skill	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
578	3	2	hamlet	why look you now how unworthy a thing you make of i you would play upon i you would seem to know my stop you would pluck out the heart of my mystery you would sound i from my low note to the top of my compass and there be much music excellent voice in this little organ yet can not you make it speak sblood do you think i be easy to be play on than a pipe call i what instrument you will though you can fret i you can not play upon i enter polonius god bless you sir	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
579	3	2	polonius	my lord the queen would speak with you and presently	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
580	3	2	hamlet	do you see yonder cloud that almost in shape of a camel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
581	3	2	polonius	by the mass and tis like a camel indeed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
582	3	2	hamlet	methink it be like a weasel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
583	3	2	polonius	it be back like a weasel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
584	3	2	hamlet	or like a whale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
585	3	2	polonius	very like a whale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
586	3	2	hamlet	then will i come to my mother by and by they fool i to the top of my bent i will come by and by	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
587	3	2	polonius	i will say so	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
588	3	2	hamlet	by and by be easily say leave i friend tis now the very witching time of night when churchyard yawn and hell itself breathe out contagion to this world now could i drink hot blood and do such bitter business as the day would quake to look on soft now to my mother o heart lose not thy nature let not ever the soul of nero enter this firm bosom let i be cruel not unnatural i will speak dagger to she but use none my tongue and soul in this be hypocrite how in my word somever she be shent to give they seal never my soul consent	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
589	3	3	king	i like he not nor stand it safe with we to let his madness range therefore prepare you i your commission will forthwith dispatch and he to england shall along with you the term of our estate may not endure hazard so near we as doth hourly grow out of his lunacy	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
590	3	3	guildenstern	we will ourselves provide most holy and religious fear it be to keep those many many body safe that live and feed upon your majesty	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
591	3	3	rosencrantz	the single and peculiar life be bind with all the strength and armour of the mind to keep itself from noyance but much more that spirit upon whose weal depend and rest the life of many the cease of majesty die not alone but like a gulf doth draw what near it with it it be a massy wheel fix d on the summit of the high mount to whose huge spoke ten thousand less thing be mortis d and adjoin d which when it fall each small annexment petty consequence attend the boist rous ruin never alone do the king sigh but with a general groan	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
592	3	3	king	arm you i pray you to this speedy voyage for we will fetter put upon this fear which now go too free footed rosencrantz and	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
593	3	3	guildenstern	we will haste we enter polonius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
594	3	3	polonius	my lord he s go to his mother s closet behind the arras i ll convey myself to hear the process i ll warrant she ll tax he home and as you say and wisely be it say tis meet that some more audience than a mother since nature make they partial should o erhear the speech of vantage fare you well my liege i ll call upon you ere you go to bed and tell you what i know	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
595	3	3	king	thank dear my lord o my offence be rank it smell to heaven it hath the primal eld curse upon t a brother s murder pray can i not though inclination be as sharp as will my strong guilt defeat my strong intent and like a man to double business bind i stand in pause where i shall first begin and both neglect what if this curse hand be thick than itself with brother s blood be there not rain enough in the sweet heaven to wash it white as snow whereto serve mercy but to confront the visage of offence and what in prayer but this twofold force to be forestall ere we come to fall or pardon d be down then i ll look up my fault be past but o what form of prayer can serve my turn forgive i my foul murder that can not be since i be still possess d of those effect for which i do the murder my crown mine own ambition and my queen may one be pardon d and retain th offence in the corrupt current of this world offence s gilded hand may shove by justice and oft tis see the wicked prize itself buy out the law but tis not so above there be no shuffling there the action lie in his true nature and we ourselves compell d even to the tooth and forehead of our fault to give in evidence what then what rest try what repentance can what can it not yet what can it when one can not repent o wretched state o bosom black as death o lime soul that struggle to be free art more engag d help angel make assay bow stubborn knee and heart with string of steel be soft as sinew of the new bear babe all may be well enter hamlet	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
596	3	3	hamlet	now might i do it pat now he be pray and now i ll do t and so he go to heaven and so be i reveng d that would be scann d a villain kill my father and for that i his sole son do this same villain send to heaven o this be hire and salary not revenge he take my father grossly full of bread with all his crime broad blow as flush as may and how his audit stand who know save heaven but in our circumstance and course of thought tis heavy with he and be i then reveng d to take he in the purging of his soul when he be fit and season d for his passage no up sword and know thou a more horrid hent when he be drunk asleep or in his rage or in th incestuous pleasure of his bed at gaming swearing or about some act that have no relish of salvation in t then trip he that his heel may kick at heaven and that his soul may be as damn d and black as hell whereto it go my mother stay this physic but prolong thy sickly day the king rise and advance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
597	3	3	king	my word fly up my thought remain below word without thought never to heaven go	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
598	3	4	polonius	he will come straight look you lay home to he tell he his prank have be too broad to bear with and that your grace hath screen d and stand between much heat and he i ll silence i e en here pray you be round with he	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
599	3	4	hamlet	mother mother mother	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
600	3	4	queen	i ll warrant you fear i not withdraw i hear he come enter hamlet	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
601	3	4	hamlet	now mother what the matter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
602	3	4	queen	hamlet thou hast thy father much offend	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
603	3	4	hamlet	mother you have my father much offend	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
604	3	4	queen	come come you answer with an idle tongue	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
605	3	4	hamlet	go go you question with a wicked tongue	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
606	3	4	queen	why how now hamlet	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
607	3	4	hamlet	what the matter now	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
608	3	4	queen	have you forgot i	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
609	3	4	hamlet	no by the rood not so you be the queen your husband s brother s wife and would it be not so you be my mother	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
610	3	4	queen	nay then i ll set those to you that can speak	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
611	3	4	hamlet	come come and sit you down you shall not budge you go not till i set you up a glass where you may see the inmost part of you	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
612	3	4	queen	what wilt thou do thou wilt not murder i help help ho	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
613	3	4	polonius	what ho help help help	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
614	3	4	hamlet	how now a rat dead for a ducat dead	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
615	3	4	polonius	o i be slay	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
616	3	4	queen	o i what hast thou do	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
617	3	4	hamlet	nay i know not be it the king	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
618	3	4	queen	o what a rash and bloody deed be this	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
619	3	4	hamlet	a bloody deed almost as bad good mother as kill a king and marry with his brother	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
620	3	4	queen	as kill a king	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
621	3	4	hamlet	ay lady twa my word thou wretched rash intrude fool farewell i take thee for thy well take thy fortune thou find st to be too busy be some danger leave wringing of your hand peace sit you down and let i wring your heart for so i shall if it be make of penetrable stuff if damned custom have not braz d it so that it be proof and bulwark against sense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
622	3	4	queen	what have i do that thou dar st wag thy tongue in noise so rude against i	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
623	3	4	hamlet	such an act that blur the grace and blush of modesty call virtue hypocrite take off the rose from the fair forehead of an innocent love and set a blister there make marriage vow as false as dicer oath o such a deed as from the body of contraction pluck the very soul and sweet religion make a rhapsody of word heaven s face doth glow yea this solidity and compound mass with tristful visage as against the doom be think sick at the act	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
624	3	4	queen	ay i what act that roar so loud and thunder in the index	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
625	3	4	hamlet	look here upon this picture and on this the counterfeit presentment of two brother see what a grace be seat on this brow hyperion s curl the front of jove himself an eye like mars to threaten and command a station like the herald mercury new light on a heaven kiss hill a combination and a form indeed where every god do seem to set his seal to give the world assurance of a man this be your husband look you now what follow here be your husband like a mildew d ear blast his wholesome brother have you eye could you on this fair mountain leave to feed and batten on this moor ha have you eye you can not call it love for at your age the hey day in the blood be tame it humble and wait upon the judgment and what judgment would step from this to this sense sure you have else could you not have motion but sure that sense be apoplex d for madness would not err nor sense to ecstacy be ne er so thrall d but it reserv d some quantity of choice to serve in such a difference what devil was t that thus hath cozen d you at hoodman blind eye without feel feel without sight ear without hand or eye smell san all or but a sickly part of one true sense could not so mope o shame where be thy blush rebellious hell if thou canst mutine in a matron s bone to flame youth let virtue be as wax and melt in her own fire proclaim no shame when the compulsive ardour give the charge since frost itself as actively doth burn and reason pander will	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
626	3	4	queen	o hamlet speak no more thou turn st mine eye into my very soul and there i see such black and grained spot as will not leave their tinct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
627	3	4	hamlet	nay but to live in the rank sweat of an enseamed bed stew d in corruption honey and make love over the nasty sty	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
