	act	scene	speaking	text	player king	king	danes	reynaldo	queen	laertes	polonius	gentleman	second clown	hamlet	voltemand	servant	francisco	messenger	lord	barnardo	osric	marcellus	guildenstern	prologue	priest	fortinbras	ophelia	captain	rosencrantz	lucianus	ghost	horatio	first clown	player queen	player
523	3	9	hamlet	" They are coming to the play. I must be idle. Get you a place.
Danish march. A flourish.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
524	3	9	hamlet	"Rosencrantz, Guildenstern and others.
"	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
525	3	9	king	" How fares our cousin Hamlet?
"	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
526	3	9	hamlet	" Excellent, i’ faith; of the chameleon’s dish: I eat the air,
promise-crammed: you cannot feed capons so.
"	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
527	3	9	king	" I have nothing with this answer, Hamlet; these words are not
mine.
"	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
528	3	9	hamlet	" No, nor mine now. [_To Polonius._] My lord, you play’d once i’
th’university, you say?
"	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
529	3	9	polonius	" That did I, my lord, and was accounted a good actor.
"	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
530	3	9	hamlet	" What did you enact?
"	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
531	3	9	polonius	" I did enact Julius Caesar. I was kill’d i’ th’ Capitol.
Brutus killed me.
"	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
532	3	9	hamlet	" It was a brute part of him to kill so capital a calf there. Be
the players ready?
"	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
533	3	9	rosencrantz	" Ay, my lord; they stay upon your patience.
"	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
534	3	9	queen	" Come hither, my dear Hamlet, sit by me.
"	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
535	3	9	hamlet	" No, good mother, here’s metal more attractive.
"	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
536	3	9	polonius	" [_To the King._] O ho! do you mark that?
"	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
537	3	9	hamlet	" Lady, shall I lie in your lap?
"	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
538	3	9	ophelia	" No, my lord.
"	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
539	3	9	hamlet	" I mean, my head upon your lap?
"	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
540	3	9	ophelia	" Ay, my lord.
"	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
541	3	9	hamlet	" Do you think I meant country matters?
"	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
542	3	9	ophelia	" I think nothing, my lord.
"	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
543	3	9	hamlet	" That’s a fair thought to lie between maids’ legs.
"	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
544	3	9	ophelia	" What is, my lord?
"	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
545	3	9	hamlet	" Nothing.
"	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
546	3	9	ophelia	" You are merry, my lord.
"	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
547	3	9	hamlet	" Who, I?
"	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
548	3	9	ophelia	" Ay, my lord.
"	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
549	3	9	hamlet	" O God, your only jig-maker! What should a man do but be merry?
For look you how cheerfully my mother looks, and my father died
within’s two hours.
"	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
550	3	9	ophelia	" Nay, ’tis twice two months, my lord.
"	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
551	3	9	hamlet	" So long? Nay then, let the devil wear black, for I’ll have a
suit of sables. O heavens! die two months ago, and not forgotten yet?
Then there’s hope a great man’s memory may outlive his life half a
year. But by’r lady, he must build churches then; or else shall he
suffer not thinking on, with the hobby-horse, whose epitaph is ‘For, O,
for O, the hobby-horse is forgot!’
Trumpets sound. The dumb show enters.
_Enter a King and a Queen very lovingly; the Queen embracing him and he
her. She kneels, and makes show of protestation unto him. He takes her
up, and declines his head upon her neck. Lays him down upon a bank of
flowers. She, seeing him asleep, leaves him. Anon comes in a fellow,
takes off his crown, kisses it, pours poison in the King’s ears, and
exits. The Queen returns, finds the King dead, and makes passionate
action. The Poisoner with some three or four Mutes, comes in again,
seeming to lament with her. The dead body is carried away. The Poisoner
woos the Queen with gifts. She seems loth and unwilling awhile, but in
the end accepts his love._
"	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
552	3	9	ophelia	" What means this, my lord?
"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
553	3	9	hamlet	" Marry, this is miching mallicho; it means mischief.
"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
554	3	9	ophelia	" Belike this show imports the argument of the play.
"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
555	3	9	hamlet	" We shall know by this fellow: the players cannot keep counsel;
they’ll tell all.
"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
556	3	9	ophelia	" Will they tell us what this show meant?
"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
557	3	9	hamlet	" Ay, or any show that you’ll show him. Be not you ashamed to
show, he’ll not shame to tell you what it means.
"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
558	3	9	ophelia	" You are naught, you are naught: I’ll mark the play.
"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
559	3	9	prologue	" _For us, and for our tragedy, Here stooping to your clemency,
We beg your hearing patiently._
"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
560	3	9	hamlet	" Is this a prologue, or the posy of a ring?
"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
561	3	9	ophelia	" ’Tis brief, my lord.
"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
562	3	9	hamlet	" As woman’s love.
"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
563	3	9	player king	" Full thirty times hath Phoebus’ cart gone round Neptune’s
salt wash and Tellus’ orbed ground, And thirty dozen moons with
borrow’d sheen About the world have times twelve thirties been, Since
love our hearts, and Hymen did our hands Unite commutual in most sacred
bands.
"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
564	3	9	player queen	" So many journeys may the sun and moon Make us again count
o’er ere love be done. But, woe is me, you are so sick of late, So far
from cheer and from your former state, That I distrust you. Yet, though
I distrust, Discomfort you, my lord, it nothing must: For women’s fear
and love holds quantity, In neither aught, or in extremity. Now what my
love is, proof hath made you know, And as my love is siz’d, my fear is
so. Where love is great, the littlest doubts are fear; Where little
fears grow great, great love grows there.
"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
565	3	9	player king	" Faith, I must leave thee, love, and shortly too: My
operant powers their functions leave to do: And thou shalt live in this
fair world behind, Honour’d, belov’d, and haply one as kind For husband
shalt thou—
"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
566	3	9	player queen	" O confound the rest. Such love must needs be treason in
my breast. In second husband let me be accurst! None wed the second but
who kill’d the first.
"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
567	3	9	hamlet	" [_Aside._] Wormwood, wormwood.
"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
568	3	9	player queen	" The instances that second marriage move Are base respects
of thrift, but none of love. A second time I kill my husband dead, When
second husband kisses me in bed.
"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
569	3	9	player king	" I do believe you think what now you speak; But what we do
determine, oft we break. Purpose is but the slave to memory, Of violent
birth, but poor validity: Which now, like fruit unripe, sticks on the
tree, But fall unshaken when they mellow be. Most necessary ’tis that
we forget To pay ourselves what to ourselves is debt. What to ourselves
in passion we propose, The passion ending, doth the purpose lose. The
violence of either grief or joy Their own enactures with themselves
destroy. Where joy most revels, grief doth most lament; Grief joys, joy
grieves, on slender accident. This world is not for aye; nor ’tis not
strange That even our loves should with our fortunes change, For ’tis a
question left us yet to prove, Whether love lead fortune, or else
fortune love. The great man down, you mark his favourite flies, The
poor advanc’d makes friends of enemies; And hitherto doth love on
fortune tend: For who not needs shall never lack a friend, And who in
want a hollow friend doth try, Directly seasons him his enemy. But
orderly to end where I begun, Our wills and fates do so contrary run
That our devices still are overthrown. Our thoughts are ours, their
ends none of our own. So think thou wilt no second husband wed, But die
thy thoughts when thy first lord is dead.
"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
570	3	9	player queen	" Nor earth to me give food, nor heaven light, Sport and
repose lock from me day and night, To desperation turn my trust and
hope, An anchor’s cheer in prison be my scope, Each opposite that
blanks the face of joy, Meet what I would have well, and it destroy!
Both here and hence pursue me lasting strife, If, once a widow, ever I
be wife.
"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
571	3	9	hamlet	" [_To Ophelia._] If she should break it now.
"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
572	3	9	player king	" ’Tis deeply sworn. Sweet, leave me here awhile. My spirits
grow dull, and fain I would beguile The tedious day with sleep.
"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
573	3	9	player queen	" Sleep rock thy brain, And never come mischance between us
twain.
"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
574	3	9	hamlet	" Madam, how like you this play?
"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
575	3	9	queen	" The lady protests too much, methinks.
"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
576	3	9	hamlet	" O, but she’ll keep her word.
"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
577	3	9	king	" Have you heard the argument? Is there no offence in’t?
"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
578	3	9	hamlet	" No, no, they do but jest, poison in jest; no offence i’ th’
world.
"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
579	3	9	king	" What do you call the play?
"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
580	3	9	hamlet	" _The Mousetrap._ Marry, how? Tropically. This play is the image
of a murder done in Vienna. Gonzago is the Duke’s name, his wife
Baptista: you shall see anon; ’tis a knavish piece of work: but what o’
that? Your majesty, and we that have free souls, it touches us not. Let
the gall’d jade wince; our withers are unwrung.
"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
581	3	9	hamlet	"This is one Lucianus, nephew to the King.
"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
582	3	9	ophelia	" You are a good chorus, my lord.
"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
583	3	9	hamlet	" I could interpret between you and your love, if I could see the
puppets dallying.
"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
584	3	9	ophelia	" You are keen, my lord, you are keen.
"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
585	3	9	hamlet	" It would cost you a groaning to take off my edge.
"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
586	3	9	ophelia	" Still better, and worse.
"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
587	3	9	hamlet	" So you mistake your husbands.—Begin, murderer. Pox, leave thy
damnable faces, and begin. Come, the croaking raven doth bellow for
revenge.
"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
588	3	9	lucianus	" Thoughts black, hands apt, drugs fit, and time agreeing,
Confederate season, else no creature seeing; Thou mixture rank, of
midnight weeds collected, With Hecate’s ban thrice blasted, thrice
infected, Thy natural magic and dire property On wholesome life usurp
immediately.
"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
589	3	9	hamlet	" He poisons him i’ th’garden for’s estate. His name’s Gonzago.
The story is extant, and written in very choice Italian. You shall see
anon how the murderer gets the love of Gonzago’s wife.
"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
590	3	9	ophelia	" The King rises.
"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
591	3	9	hamlet	" What, frighted with false fire?
"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
592	3	9	queen	" How fares my lord?
"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
593	3	9	polonius	" Give o’er the play.
"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
594	3	9	king	" Give me some light. Away.
All. Lights, lights, lights.
"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
595	3	9	hamlet	" Why, let the strucken deer go weep, The hart ungalled play; For
some must watch, while some must sleep, So runs the world away. Would
not this, sir, and a forest of feathers, if the rest of my fortunes
turn Turk with me; with two Provincial roses on my razed shoes, get me
a fellowship in a cry of players, sir?
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
596	3	9	horatio	" Half a share.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
597	3	9	hamlet	" A whole one, I. For thou dost know, O Damon dear, This realm
dismantled was Of Jove himself, and now reigns here A very,
very—pajock.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
598	3	9	horatio	" You might have rhymed.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
599	3	9	hamlet	" O good Horatio, I’ll take the ghost’s word for a thousand
pound. Didst perceive?
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
600	3	9	horatio	" Very well, my lord.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
601	3	9	hamlet	" Upon the talk of the poisoning?
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
602	3	9	horatio	" I did very well note him.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
603	3	9	hamlet	" Ah, ha! Come, some music. Come, the recorders. For if the king
like not the comedy, Why then, belike he likes it not, perdie. Come,
some music.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
604	3	9	guildenstern	" Good my lord, vouchsafe me a word with you.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
605	3	9	hamlet	" Sir, a whole history.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
606	3	9	guildenstern	" The King, sir—
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
607	3	9	hamlet	" Ay, sir, what of him?
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
608	3	9	guildenstern	" Is in his retirement, marvellous distempered.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
609	3	9	hamlet	" With drink, sir?
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
610	3	9	guildenstern	" No, my lord; rather with choler.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
611	3	9	hamlet	" Your wisdom should show itself more richer to signify this to
the doctor, for me to put him to his purgation would perhaps plunge him
into far more choler.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
612	3	9	guildenstern	" Good my lord, put your discourse into some frame, and
start not so wildly from my affair.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
613	3	9	hamlet	" I am tame, sir, pronounce.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
614	3	9	guildenstern	" The Queen your mother, in most great affliction of
spirit, hath sent me to you.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
615	3	9	hamlet	" You are welcome.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
616	3	9	guildenstern	" Nay, good my lord, this courtesy is not of the right
breed. If it shall please you to make me a wholesome answer, I will do
your mother’s commandment; if not, your pardon and my return shall be
the end of my business.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
617	3	9	hamlet	" Sir, I cannot.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
618	3	9	guildenstern	" What, my lord?
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
619	3	9	hamlet	" Make you a wholesome answer. My wit’s diseased. But, sir, such
answer as I can make, you shall command; or rather, as you say, my
mother. Therefore no more, but to the matter. My mother, you say,—
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
620	3	9	rosencrantz	" Then thus she says: your behaviour hath struck her into
amazement and admiration.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
621	3	9	hamlet	" O wonderful son, that can so stonish a mother! But is there no
sequel at the heels of this mother’s admiration?
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
622	3	9	rosencrantz	" She desires to speak with you in her closet ere you go to
bed.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
623	3	9	hamlet	" We shall obey, were she ten times our mother. Have you any
further trade with us?
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
624	3	9	rosencrantz	" My lord, you once did love me.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
625	3	9	hamlet	" And so I do still, by these pickers and stealers.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
626	3	9	rosencrantz	" Good my lord, what is your cause of distemper? You do
surely bar the door upon your own liberty if you deny your griefs to
your friend.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
627	3	9	hamlet	" Sir, I lack advancement.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
628	3	9	rosencrantz	" How can that be, when you have the voice of the King
himself for your succession in Denmark?
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
629	3	9	hamlet	" Ay, sir, but while the grass grows—the proverb is something
musty.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
630	3	9	hamlet	"O, the recorders. Let me see one.—To withdraw with you, why do you go
about to recover the wind of me, as if you would drive me into a toil?
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1
631	3	9	guildenstern	" O my lord, if my duty be too bold, my love is too
unmannerly.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1
632	3	9	hamlet	" I do not well understand that. Will you play upon this pipe?
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1
633	3	9	guildenstern	" My lord, I cannot.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1
634	3	9	hamlet	" I pray you.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1
635	3	9	guildenstern	" Believe me, I cannot.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1
636	3	9	hamlet	" I do beseech you.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1
637	3	9	guildenstern	" I know no touch of it, my lord.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1
638	3	9	hamlet	" ’Tis as easy as lying: govern these ventages with your finger
and thumb, give it breath with your mouth, and it will discourse most
eloquent music. Look you, these are the stops.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1
639	3	9	guildenstern	" But these cannot I command to any utterance of harmony. I
have not the skill.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1
640	3	9	hamlet	" Why, look you now, how unworthy a thing you make of me! You
would play upon me; you would seem to know my stops; you would pluck
out the heart of my mystery; you would sound me from my lowest note to
the top of my compass; and there is much music, excellent voice, in
this little organ, yet cannot you make it speak. ’Sblood, do you think
I am easier to be played on than a pipe? Call me what instrument you
will, though you can fret me, you cannot play upon me.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1
641	3	9	hamlet	"God bless you, sir.
"	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1
642	3	9	polonius	" My lord, the Queen would speak with you, and presently.
"	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1
643	3	9	hamlet	" Do you see yonder cloud that’s almost in shape of a camel?
"	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1
644	3	9	polonius	" By the mass, and ’tis like a camel indeed.
"	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1
645	3	9	hamlet	" Methinks it is like a weasel.
"	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1
646	3	9	polonius	" It is backed like a weasel.
"	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1
