	chapitre	livre	text	Berbedienne	Bérangère	Cenaine	Charmolue	Châteaupers	Claude Frollo	Coictier	Colombe	Coppenole	Cousin	Djali	Duc	Esmeralda	Esouteville	Falourdel	Fleur-de-Lys	Gondelaurier	Gringoire	Hoctement	Jehan Frollo	Louis XI	Olivier	Paquette	Quasimodo	Torterue	Tristan	Trouillefou
1634	29	7	il être impossible de en douter le enfant ne savoir pas écrire	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1635	29	7	voilà le secret penser fleur-de-lys	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1636	29	7	cependant au cri de le enfant tout le monde être accourir et le mère et le jeune fille et le bohémien et le officier	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1637	29	7	le bohémien voir le sottise que venir de faire le chèvre lui devenir rouge puis pâle et se mettre à trembler comme un coupable devant le capitaine qui le regarder avec un sourire de satisfaction et de étonnement	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1638	29	7	phoebu chuchoter le jeune fille stupéfait ce être le nom de capitaine	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1639	29	7	vous avoir un merveilleux mémoire dire fleur-de-lys à le bohémien pétrifier puis éclater en sanglot oh balbutia t lui douloureusement en se cacher le visage de son deux bel main ce être un magicienne et lui entendre un voix plus amer encore lui dire au fond de coeur ce être un rival	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1640	29	7	lui tomber évanouir	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1641	29	7	mon fille mon fille crier le mère effrayer aller te en bohémien de le enfer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1642	29	7	le esmeralda ramasser en un clin de oeil le malencontreux lettre faire signe à djali et sortir par un porte tandis que on emporter fleur-de-lys par le autre	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1643	29	7	le capitaine phoebus rester seul hésiter un moment entre le deux porte puis il suivre le bohémien	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1644	30	7	que un prêtre et un philosophe sont deux	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1645	30	7	le prêtre que le jeune fille avoir remarquer au haut de le tour septentrional pencher sur le place et si attentif à le danse de le bohémien ce être en effet le archidiacre claude frollo	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1646	30	7	notre lecteur n avoir pas oublier le cellule mystérieux que le archidiacre se être réserver dans ce tour je ne savoir pour le dire en passer si ce n être pas le même dont on pouvoir voir encore aujourd'hui le intérieur par un petit lucarne carré ouvert au lever à hauteur de homme sur le plate forme de où se élancer le tour un bouge à présent nu vide et délabré dont le mur mal plâtrer être orner çà et là à le heure que il être de quelque méchant gravure jaune représentant de façade de cathédrale je présume que ce trou être habiter concurremment par le chauve souris et le araignée et que par conséquent il se y faire à mouche un double guerre de extermination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1647	30	7	tout le jour un heure avant le coucher de soleil le archidiacre monter le escalier de le tour et se enfermer dans ce cellule où il passer quelquefois un nuit entier ce jour là au moment où parvenir devant le porte bas de réduit il mettre dans le serrure le petit clef compliqué que il porter toujours sur lui dans le escarcelle pendre à son côté un bruit de tambourin et de castagnette être arriver à son oreille ce bruit venir de le place de parvis le cellule nous l avoir déjà dire n avoir qu un lucarne donner sur le croupe de le église claude frollo avoir reprendre précipitamment le clef et un instant après il être sur le sommet de le tour dans le attitude sombre et recueillir où le damoiseau l avoir aperçu	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1648	30	7	il être là grave immobile absorber dans un regard et dans un pensée tout paris être sous son pied avec le mille flèche de son édifice et son circulaire horizon de mou colline avec son fleuve qui serpente sous son pont et son peuple qui ondule dans son rue avec le nuage de son fumée avec le chaîne montueux de son toit qui presse notre-dame de son maille redoubler mais dans tout ce ville le archidiacre ne regarder qu un point de pavé le place de parvis dans tout ce foule que un figure le bohémien	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1649	30	7	il avoir être difficile de dire de quel nature être ce regard et de où venir le flamme qui en jaillir ce être un regard fixe et pourtant plein de trouble et de tumulte et à le immobilité profond de tout son corps à peine agiter par intervalle de un frisson machinal comme un arbre au vent à le roideur de son coude plus marbre que le rampe où il se appuyer à voir le sourire pétrifier qui contracter son visage on avoir dire que il n y avoir plus dans claude frollo que le oeil de vivre	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1650	30	7	le bohémien danser lui faire tourner son tambourin à le pointe de son doigt et le jeter en le air en danser un sarabande provençal agile léger joyeux et ne sentir pas le poids de regard redoutable qui tomber à plomb sur son tête	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1651	30	7	le foule fourmiller autour de lui de temps en temps un homme accoutrer de un casaque jaune et rouge faire faire le cercle puis revenir se asseoir sur un chaise à quelque pas de le danseur et prendre le tête de le chèvre sur son genou ce homme sembler être le compagnon de le bohémien claude frollo de point élevé où il être placer ne pouvoir distinguer son trait	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1652	30	7	de moment où le archidiacre avoir apercevoir ce inconnu son attention sembler se partager entre le danseur et lui et son visage devenir de plus en plus sombre tout à coup il se redresser et un tremblement parcourir tout son corps qu être ce que ce être que ce homme dire il entre son dent je l avoir toujours vue seul	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1653	30	7	alors il se replonger sous le voûte tortueux de le escalier en spirale et redescendre en passer devant le porte de le sonnerie qui être entr'ouverte il voir un chose qui le frapper il voir quasimodo qui pencher à un ouverture de ce auvent de ardoise qui ressembler à de énorme jalousie regarder aussi lui dans le place il être en proie à un contemplation si profond que il ne prendre pas garde au passage de son père adoptif son oeil sauvage avoir un expression singulier ce être un regard charmer et doux voilà qui être étrange murmurer claude est ce que ce être le égyptienne qu il regarde ainsi il continuer de descendre au bout de quelque minute le soucieux archidiacre sortir dans le place par le porte qui être au bas de le tour	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1654	30	7	qu être donc devenir le bohémien dire il en se mêler au groupe de spectateur que le tambourin avoir amasser	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1655	30	7	je ne savoir répondre un de son voisin lui venir de disparaître je croire que lui être aller faire quelque fandangue dans le maison en face où il l avoir appeler	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1656	30	7	à le place de le égyptienne sur ce même tapis dont le arabesque se effacer le moment de auparavant sous le dessin capricieux de son danse le archidiacre ne voir plus que le homme rouge et jaune qui pour gagner à son tour quelque teston se promener autour de cercle le coude sur le hanche le tête renverser le face rouge le cou tendre avec un chaise entre le dent sur ce chaise il avoir attacher un chat que un voisin avoir prêter et qui jurer fort effrayer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1657	30	7	notre-dame se écrier le archidiacre au moment où le saltimbanque suer à gros goutte passer devant lui avec son pyramide de chaise et de chat que faire là maître pierre gringoire	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1658	30	7	le voix sévère de le archidiacre frapper le pauvre diable de un tel commotion qu il perdre le équilibre avec tout son édifice et que le chaise et le chat tomber pêle-mêle sur le tête de assistant au milieu de un huée inextinguible	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1659	30	7	il être probable que maître pierre gringoire car ce être bien lui avoir avoir un fâcheux compte à solder avec le voisin au chat et tout le face contus et égratignée qui l entourer s il ne se être hâter de profiter de tumulte pour se réfugier dans le église où claude frollo lui avoir faire signe de le suivre	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1660	30	7	le cathédrale être déjà obscur et désert le contre-nef être plein de ténèbre et le lampe de chapelle commencer à se étoiler tant le voûte devenir noir seulement le grand rose de le façade dont le mille couleur être tremper de un rayon de soleil horizontal reluire dans le ombre comme un fouillis de diamant et répercuter à le autre bout de le nef son spectre éblouissant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1661	30	7	quand il avoir faire quelque pas dom claude se adosser à un pilier et regarder gringoire fixement ce regard n être pas celui que gringoire craindre honteux qu il être de avoir être surprendre par un personne grave et docte dans ce costume de baladin le coup de oeil de prêtre n avoir rien de moqueur et de ironique il être sérieux tranquille et percer le archidiacre rompre le silence le premier	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
1662	30	7	venir çà maître pierre vous me aller expliquer bien un chose et de abord de où venir que on ne vous avoir pas voir depuis tantôt deux mois et que on vous retrouve dans le carrefour en bel équipage vraiment mi-parti de jaune et de rouge comme un pomme de caudebec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1663	30	7	messir dire piteusement gringoire ce être en effet un prodigieux accoutrement et vous me en voir plus penaud que un chat coiffé de un calebasse ce être bien mal faire je le sens de exposer monsieur le sergent de guet à bâtonner sous ce casaque le humérus de un philosophe pythagoricien mais que vouloir vous mon révérend maître le faute en être à mon ancien justaucorps qui me avoir lâchement abandonner au commencement de le hiver sous prétexte que il tomber en loque et que il avoir besoin de se aller reposer dans le hotte de chiffonnier que faire le civilisation n en être pas encore arriver au point que l on pouvoir aller tout nu comme le vouloir le ancien diogénès ajouter que il venter un vent très froid et ce n être pas au mois de janvier qu on pouvoir essayer avec succès de faire faire ce nouveau pas à le humanité ce casaque se être présenter je l avoir prise et je avoir laisser là mon vieux souquenille noire lequel pour un hermétique comme moi être fort peu hermétiquement clos me voilà donc en habit de histrion comme saint genest que vouloir vous ce être un éclipse apollo avoir bien garder le gorrine chez admétès	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1664	30	7	vous faire là un beau métier reprendre le archidiacre	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1665	30	7	je convien mon maître qu il valoir mieux philosopher et poétiser souffler le flamme dans le fourneau ou le recevoir de ciel que de porter un chat sur le pavois aussi quand vous me avoir apostropher avoir je être aussi sot que un âne devant un tourne-broche mais que vouloir vou messire il falloir vivre tout le jour et le plus beal vers alexandrin ne valoir pas sous le dent un morceau de fromage de brie or je avoir faire pour monsieur marguerite de flandre ce fameux épithalame que vous savoir et le ville ne me le paie pas sous prétexte que il n être pas excellent comme si l on pouvoir donner pour quatre écu un tragédie de sophoclès je aller donc mourir de faim heureusement je me être trouver un peu fort de côté de le mâchoire et je lui avoir dire à ce mâchoire faire de tour de force et de équilibre nourri toi toi même ale te ipsam un tas de gueux qui être devenir mon bon ami me avoir apprendre vingt sorte de tour herculéen et maintenant je donne tout le soir à mon dent le pain qu lui avoir gagner dans le journée à le sueur de mon front après tout concedo je concéder que ce être un triste emploi de mon faculté intellectuel et que le homme n être pas faire pour passer son vie à tambouriner et à mordre un chaise mais révérend maître il ne suffire pas de passer son vie il falloir le gagner	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1666	30	7	dom claude écouter en silence tout à coup son oeil enfoncer prendre un tel expression sagace et pénétrant que gringoire se sentir pour ainsi dire fouiller jusque au fond de le âme par ce regard	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1667	30	7	fort bien maître pierre mais de où venir que vous être maintenant en compagnie de ce danseur de égypte	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1668	30	7	ma foi dire gringoire ce être que lui être mon femme et que je être son mari	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1669	30	7	le oeil ténébreux de prêtre se enflammer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1670	30	7	aurai tu faire cela misérable crier t il en saisir avec fureur le bras de gringoire avoir tu être assez abandonner de dieu pour porter le main sur ce fille	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1671	30	7	sur mon part de paradis monseigneur répondre gringoire tremblant de tout son membre je vous jure que je ne l avoir jamais toucher si ce être là ce qui vous inquiet	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1672	30	7	et que parler tu donc de mari et de femme dire le prêtre	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1673	30	7	gringoire se hâter de lui conter le plus succinctement possible tout ce que le lecteur savoir déjà son aventure de le cour de miracle et son mariage au pot cassé il paraître de reste que ce mariage n avoir avoir encore aucun résultat et que chaque soir le bohémien lui escamoter son nuit de noce comme le premier jour ce être un déboire dire il en terminer mais cela tenir à ce que je avoir avoir le malheur de épouser un vierge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1674	30	7	que vouloir vous dire demander le archidiacre qui se être apaiser par degré à ce récit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1675	30	7	c être assez difficile à expliquer répondre le poète ce être un superstition mon femme être à ce que me avoir dire un vieux peigre que on appeler chez nous le duc de égypte un enfant trouver ou perdre ce qui être le même chose lui porte au cou un amulette qui assure t on lui faire un jour rencontrer son parent mais qui perdre son vertu si le jeune fille perdre le sienne il suivre de là que nous demeurer tout deux très vertueux	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1676	30	7	donc reprendre claude dont le front se éclaircir de plus en plus vous croire maître pierre que ce créature n avoir être approcher de aucun homme	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1677	30	7	que vouloir vou dom claude que un homme faire à un superstition lui avoir cela dans le tête je estime que ce être à coup sûr un rareté que ce pruderie de nonne qui se conserve farouche au milieu de ce fille bohème si facilement apprivoiser mais lui avoir pour se protéger trois chose le duc de égypte qui l avoir prendre sous son sauvegarde compter peut tre le vendre à quelque damp abbé tout son tribu qui le tenir en vénération singulier comme un notre-dame et un certain poignard mignon que le luron porte toujours sur lui dans quelque coin malgré le ordonnance de prévôt et que on lui faire sortir à main en lui pressant le taille ce être un fier guêpe aller	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1678	30	7	le archidiacre serrer gringoire de question	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1679	30	7	le esmeralda être au jugement de gringoire un créature inoffensif et charmant joli à cela près de un moue qui lui être particulier un fille naïf et passionné ignorant de tout et enthousiaste de tout ne savoir pas encore le différence de un femme à un homme même en rêve faire comme cela fou surtout de danse de bruit de grand air un espèce de femme abeill avoir un aile invisible à pied et vivre dans un tourbillon lui devoir ce nature à le vie errant qu lui avoir toujours mener gringoire être parvenir à savoir que tout enfant lui avoir parcourir le espagne et le catalogne jusque en sicile il croire même que lui avoir être emmener par le caravane de zingari dont lui faire partie dans le royaume de alger pays situer en achaïe lequel achaïe touche de un côté à le petit albanie et à le grèce de le autre à le mer de sicile qui être le chemin de constantinople le bohème dire gringoire être vassal de roi de alger en son qualité de chef de le nation de maure blanc ce qui être certain ce être que le esmeralda être venir en france très jeune encore par le hongrie de tout ce pays le jeune fille avoir rapporter un lambeau de jargon bizarre un chant et de idée étranger qui faire de son langage quelque chose de aussi bigarré que son costume moitier parisien moitié africain de reste le peuple de quartier qu lui fréquenter le aimer pour son gaieté pour son gentillesse pour son vif allure pour son danse et pour son chanson dans tout le ville lui ne se croire haïr que de deux personne dont lui parler souvent avec effroi le sachette de le tour roland un vilain reclus qui avoir on ne savoir quel rancune à égyptien et qui maudire le pauvre danseur chaque fois qu lui passer devant son lucarne et un prêtre qui ne le rencontrer jamais sans lui jeter un regard et un parole qui lui faire peur ce dernier circonstance troubler fort le archidiacre sans que gringoire faire grand attention à ce trouble tant il avoir suffire de deux mois pour faire oublier à le insouciant poète le détail singulier de ce soirée où il avoir faire le rencontre de le égyptienne et le présence de le archidiacre dans tout cela au demeurant le petit danseur ne craindre rien lui ne dire pas le bon aventure ce qui le mettre à le abri de ce procès de magie si fréquemment intenter à bohémien et puis gringoire lui tenir lieu de frère sinon de mari après tout le philosophe supporter très patiemment ce espèce de mariage platonique ce être toujours un gîte et de pain chaque matin il partir de le truanderie le plus souvent avec le égyptienne il l aider à faire dans le carrefour son récolte de targe et de petits-blanc chaque soir il rentraire avec lui sous le même toit le laisser se verrouiller dans son logette et se endormir de sommeil de juste existence fort doux à tout prendre dire il et fort propice à le rêverie et puis en son âme et conscience le philosophe n être pas très sûr de être éperdument amoureux de le bohémien il aimer presque autant le chèvre ce être un charmant bête doux intelligent spirituel un chèvre savant rien de plus commun au moyen âge que ce animal savant dont on se émerveiller fort et qui mener fréquemment leur instructeur au fagot pourtant le sorcellerie de le chèvre à patte dorer être de bien innocent malice gringoire le expliquer à le archidiacre que ce détail paraître vivement intéresser il suffire dans le plupart de cas de présenter le tambourin à le chèvre de tel ou tel façon pour obtenir de lui le momerie qu on souhaiter lui avoir être dresser à cela par le bohémien qui avoir à ce finesse un talent si rare que il lui avoir suffire de deux mois pour enseigner à le chèvre à écrire avec de lettre mobile le mot phoebus	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0
1680	30	7	phoebu dire le prêtre pourquoi phoebus	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1681	30	7	je ne savoir répondre gringoire ce être peut tre un mot qu lui croire doué de quelque vertu magique et secret lui le répète souvent à demi-voi quand lui se croire seul	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1682	30	7	ête vous sûr reprendre claude avec son regard pénétrer que ce n être que un mot et que ce n être pas un nom	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1683	30	7	nom de qui dire le poète	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1684	30	7	que savoir je dire le prêtre	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1685	30	7	voilà ce que je imagine messire ce bohème être un peu guèbrer et adorer le soleil de là phoebu	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1686	30	7	cela ne me semble pas si clair que à vous maître pierre	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1687	30	7	au demeurant cela ne me importe qu lui marmotte son phoebus à son aise ce qui être sûr ce être que djali me aime déjà presque autant que lui	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1688	30	7	qu être ce que ce djali	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1689	30	7	c être le chèvre	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1690	30	7	le archidiacre poser son menton sur son main et paraître un moment rêveur tout à coup il se retourner brusquement vers gringoire	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1691	30	7	et tu me jure que tu ne lui avoir pas toucher	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1692	30	7	à qui dire gringoire à le chèvre	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1693	30	7	non à ce femme	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1694	30	7	à mon femme je vous jure que non	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1695	30	7	et tu être souvent seul avec lui	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1696	30	7	tous le soir un bon heure	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1697	30	7	dom claude froncer le sourcil	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1698	30	7	oh oh solu cum sola non cogitabuntur orar pater noster	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1699	30	7	sur mon âme je pouvoir dire le pater et le ave maria et le credo in deum patrem omnipotentem sans que lui faire plus de attention à moi que un poule à un église	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700	30	7	jure moi par le ventre de ton mère répéter le archidiacre avec violence que tu n avoir pas toucher à ce créature de bout de doigt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1701	30	7	je le jurer aussi par le tête de mon père car le deux chose avoir plus de un rapport mais mon révérend maître permettre moi à mon tour un question	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1702	30	7	parler monsieur	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1703	30	7	qu être ce que cela vous faire	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1704	30	7	le pâle figure de le archidiacre devenir rouge comme le joue de un jeune fille il rester un moment sans répondre puis avec un embarras visible	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1705	30	7	écouter maître pierre gringoire vous n être pas encore damner que je savoir je me intéresse à vous et vous vouloir de bien or le moindre contact avec ce égyptienne de démon vous faire vassal de satanas vous savoir que ce être toujours le corps qui perdre le âme malheur à vous si vous approcher ce femme voilà tout	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1706	30	7	j avoir essayer un fois dire gringoire en se gratter le oreille ce être le premier jour mais je me être piquer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1707	30	7	vous avoir avoir ce effronterie maître pierre	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1708	30	7	et le front de prêtre se rembrunir	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1709	30	7	un autre fois continuer le poète en sourire je avoir regarder avant de me coucher par le trou de son serrure et je avoir bien voir le plus délicieux dame en chemise qui avoir jamais faire crier le sangle de un lit sous son pied nu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1710	30	7	va te en au diable crier le prêtre avec un regard terrible et pousser par le épaule gringoire émerveiller il se enfoncer à grand pas sous le plus sombre arcade de le cathédrale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1711	31	7	le cloches	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1712	31	7	depuis le matinée de pilori le voisin de notre-dame avoir croire remarquer que le ardeur carillonneus de quasimodo se être fort refroidir auparavant ce être un sonnerie à tout propos de long aubade qui durer de prime à complier un volée de beffroi pour un grand-messe de riche gamme promener sur le clochette pour un mariage pour un baptême et se entremêler dans le air comme un broderie de tout sorte de son charmant le vieux église tout vibrant et tout sonore être dans un perpétuel joie de cloche on y sentir sans cesse le présence de un esprit de bruit et de caprice qui chanter par tout ce bouche de cuivre maintenant ce esprit sembler avoir disparaître le cathédrale paraître morne et garder volontiers le silence le fête et le enterrement avoir leur simple sonnerie sec et nue ce que le rituel exiger rien de plus de double bruit que faire un église le orgue au dedans le cloche au dehors il ne rester que le orgue on avoir dire que il n y avoir plus de musicien dans le clocher quasimodo y être toujours pourtant que se être il donc passer en lui être ce que le honte et le désespoir de pilori durer encore au fond de son coeur que le coup de fouet de tourmenteur se répercuter sans fin dans son âme et que le tristesse de un pareil traitement avoir tout éteindre chez lui jusque à son passion pour le cloche ou bien être ce que marie avoir un rival dans le coeur de sonneur de notre-dame et que le gros cloche et son quatorze soeur être négliger pour quelque chose de plus aimable et de plus beau	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
1713	31	7	il arriver que dans ce gracieux année le annonciation tomber un mardi mars ce jour là le air être si pur et si léger que quasimodo se sentir revenir quelque amour de son cloche il monter donc dans le tour septentrional tandis que en bas le bedeau ouvrir tout large le porte de le église lequel être alors de énorme panneau de fort bois couvert de cuir bordé de clou de fer doré et encadré de sculpture fort artificiellement élabourer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1714	31	7	parvenir dans le haut cage de le sonnerie quasimodo considérer quelque temps avec un triste hochement de tête le six campanile comme s il gémir de quelque chose de étranger qui se être interposer dans son coeur entre lui et lui mais quand il le avoir mettre en branle quand il sentir ce grappe de cloche remuer sous son main quand il voir car il ne l entendre pas le octave palpitant monter et descendre sur ce échelle sonore comme un oiseau qui saute de branche en branche quand le diable musique ce démon qui secoue un trousseau étinceler de strette de trille et de arpège se être emparer de pauvre sourd alors il redevenir heureux il oublier tout et son coeur qui se dilater faire épanouir son visage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1715	31	7	il aller et venir il frapper un main il courir de un corde à le autre il animer le six chanteur de le voix et de geste comme un chef de orchestre qui éperonne de virtuose intelligent	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
